MarketWatch,business,WSJ,TheEconomist,nytimes,MorganStanley
-0.0099009900990099,0.07692307692307693,0.1414141414141414,0.10526315789473684,0.16470588235294115,1.0
0.14018691588785046,0.0711864406779661,0.2111111111111111,0.13131313131313133,0.14285714285714285,0.0
0.06306306306306306,0.1167192429022082,0.1263157894736842,0.09375,0.14492753623188406,0.5
0.10047846889952153,0.09455587392550144,0.17872340425531916,0.12396694214876032,0.19791666666666666,0.5
0.20388349514563106,0.06884057971014493,0.15384615384615385,0.13385826771653545,0.2,0.0
0.042735042735042736,0.0977198697068404,0.0967741935483871,0.16393442622950818,0.09090909090909093,0.5
0.21428571428571427,0.1182108626198083,0.06666666666666668,0.06382978723404255,0.22093023255813954,0.3333333333333333
0.08620689655172414,0.06944444444444445,0.08791208791208792,0.03409090909090909,0.15294117647058825,0.3333333333333333
0.08695652173913042,0.11379800853485066,0.16,0.13270142180094788,0.15979381443298968,0.75
0.23,0.04779411764705882,0.15555555555555556,0.1597222222222222,0.13402061855670105,0.4
0.14150943396226415,0.05844155844155844,0.125,0.2032520325203252,0.14893617021276595,0.2
0.0673076923076923,0.08846153846153848,0.08247422680412371,0.1588785046728972,0.2446808510638297,0.5
0.01680672268907563,0.1111111111111111,0.13978494623655913,0.16666666666666666,0.13333333333333333,0.0
0.18974358974358974,0.07232267037552156,0.168,0.15776081424936386,0.1,0.3333333333333333
0.12371134020618554,0.1419753086419753,0.09523809523809523,0.0986842105263158,0.15555555555555556,0.3333333333333333
0.07964601769911504,0.15469613259668508,0.08333333333333333,0.1386861313868613,0.15476190476190474,0.0
0.2403846153846154,0.13802816901408452,0.14772727272727273,0.10752688172043012,0.14772727272727273,0.5
0.04065040650406504,0.103125,0.16091954022988506,0.031914893617021274,0.1518987341772152,0.0
0.2189349112426036,0.07304116865869854,0.0912863070539419,0.14393939393939395,0.15025906735751296,0.5
-0.010416666666666666,0.08064516129032258,0.13829787234042554,0.08552631578947369,0.01098901098901099,0.0
0.06956521739130435,0.0851063829787234,0.03448275862068965,0.07563025210084033,0.035294117647058816,0.2857142857142857
0.07476635514018691,0.140625,0.11363636363636365,0.030303030303030307,0.07446808510638298,0.0
0.051020408163265314,0.078125,0.15463917525773194,0.102803738317757,0.11904761904761905,0.5
0.11515151515151514,0.08939974457215838,0.12109375,0.07901907356948229,0.12560386473429952,0.5
0.0963855421686747,0.05504587155963303,0.13829787234042554,0.16265060240963855,0.1139240506329114,0.5
0.10526315789473684,0.08011869436201781,0.11956521739130435,0.1020408163265306,0.2087912087912088,0.6666666666666666
0.1238095238095238,0.0471976401179941,0.10752688172043012,0.13793103448275862,0.12941176470588234,0.5
0.1263157894736842,0.026392961876832845,0.2065217391304348,0.10588235294117647,0.125,0.0
0.1326530612244898,0.0981012658227848,0.14018691588785046,0.14606741573033707,0.12903225806451613,0.125
0.0392156862745098,0.10289389067524116,0.1782178217821782,0.09565217391304348,0.13541666666666666,0.5
0.1553398058252427,0.0927536231884058,0.12371134020618554,0.11702127659574467,0.06315789473684211,0.25
0.057142857142857134,0.10062893081761007,0.11458333333333333,0.20481927710843373,0.0990990990990991,0.0
0.06936416184971098,0.09429280397022333,0.0390625,0.14814814814814814,0.13855421686746988,0.25
0.11842105263157895,0.0933734939759036,0.14432989690721648,0.2275862068965517,0.08433734939759037,0.2
-0.018867924528301886,0.1272189349112426,0.09433962264150944,0.08411214953271028,0.09782608695652174,0.0
0.09009009009009007,0.06925207756232687,0.07920792079207921,0.09375,0.0898876404494382,0.3333333333333333
0.07920792079207921,0.1323529411764706,0.13043478260869565,0.15625,0.11363636363636365,0.0
0.09375,0.08333333333333333,0.11067193675889328,0.1095890410958904,0.08421052631578947,0.0
0.11214953271028036,0.084375,0.08421052631578947,0.14193548387096774,0.21739130434782608,1.0
0.038461538461538464,0.08333333333333333,0.099009900990099,0.09090909090909093,0.08333333333333333,0.5
0.1782178217821782,0.05536332179930796,0.12903225806451613,0.07368421052631577,0.03947368421052632,0.0
0.037037037037037035,0.10289389067524116,0.15463917525773194,0.12987012987012986,0.08163265306122447,0.5
0.1375,0.07272727272727272,0.17928286852589642,0.07862407862407862,0.06629834254143646,0.6
0.08823529411764706,0.07419354838709677,0.1276595744680851,0.05555555555555555,0.1111111111111111,0.0
-0.016666666666666666,0.06389776357827476,0.15625,0.1388888888888889,0.125,1.0
0.08403361344537816,0.10303030303030304,0.07368421052631577,0.09523809523809523,0.1948051948051948,0.0
0.09523809523809523,0.11036789297658862,0.0967741935483871,0.061224489795918366,0.09411764705882353,0.3333333333333333
0.041916167664670656,0.08623298033282904,0.14049586776859505,0.11479591836734696,0.15544041450777202,0.6666666666666666
0.0891089108910891,0.10094637223974763,0.12941176470588234,0.07432432432432433,0.03896103896103896,0
0.06194690265486725,0.11494252873563215,0.04395604395604396,0.1346153846153846,0.08860759493670886,0.0
0.11864406779661014,0.0959752321981424,0.06741573033707865,0.07913669064748201,0.02884615384615385,0
0.045045045045045036,0.08560311284046693,0.21176470588235294,0.10227272727272728,0.08737864077669902,0.0
0.13744075829383887,0.055710306406685235,0.11061946902654868,0.08695652173913042,0.1153846153846154,1.0
0.07692307692307693,0.08888888888888889,0.06382978723404255,0.10526315789473684,0.1153846153846154,-0.2
-0.035398230088495575,0.015625,0.1134020618556701,0.13013698630136986,0.025,0.5
0.05263157894736842,0.0906148867313916,0.1595744680851064,0.1368421052631579,0.10588235294117647,0.0
0.0821917808219178,0.1278538812785388,0.08074534161490682,0.14744801512287334,0.08178438661710037,0.3333333333333333
0.022727272727272728,0.1174496644295302,0.11235955056179776,0.16981132075471694,0.07142857142857142,0.5
0.0,0.06050955414012739,0.05319148936170213,0.0,0.06796116504854369,0.75
0.12745098039215685,0.1069364161849711,0.07692307692307693,0.12658227848101267,0.2222222222222222,0.0
0.05,0.08620689655172414,0.011111111111111113,0.04938271604938271,0.15476190476190474,0.3333333333333333
0.18686868686868688,0.0794044665012407,0.1541501976284585,0.05305039787798409,0.18181818181818185,0.5
0.1217391304347826,0.09510086455331412,0.14018691588785046,0.14634146341463414,0.10526315789473684,0
0.10317460317460317,0.06774193548387097,0.15053763440860216,0.16923076923076924,0.1326530612244898,0.6666666666666666
0.06956521739130435,0.08913649025069638,0.11702127659574467,0.09302325581395347,0.2427184466019417,0.0
0.016666666666666666,0.13522012578616352,0.13829787234042554,0.12790697674418605,0.12962962962962962,0.25
0.0846774193548387,0.07162534435261708,0.1836734693877551,0.14799154334038056,0.14224137931034486,0.0
0.13131313131313133,0.13157894736842105,0.06666666666666668,0.13368983957219252,0.1414141414141414,-0.5
0.12195121951219512,0.09281437125748504,0.030927835051546393,0.1728395061728395,0.08602150537634409,0.0
0.1553398058252427,0.0782608695652174,0.14583333333333334,0.09009009009009007,0.14414414414414414,0.0
0.12931034482758622,0.13851351351351351,0.10309278350515463,0.0851063829787234,0.21818181818181812,0.0
0.08411214953271028,0.07426376440460948,0.11067193675889328,0.13053613053613053,0.18018018018018012,0.5
0.16161616161616166,0.09310344827586207,0.09195402298850576,0.16374269005847952,0.1411764705882353,0.0
0.03053435114503817,0.07861635220125786,0.08421052631578947,0.09278350515463918,0.18947368421052632,0.3333333333333333
0.175,0.057926829268292686,0.14285714285714285,0.07692307692307693,0.07920792079207921,0.5
0.07575757575757576,0.07006369426751592,0.08695652173913042,0.03409090909090909,0.18666666666666668,0.25
0.10576923076923077,0.09644087256027556,0.07083333333333333,0.06976744186046513,0.14832535885167464,0.16666666666666666
0.10344827586206896,0.04878048780487805,0.11827956989247312,0.13142857142857142,0.18888888888888888,0
0.022556390977443608,0.0781758957654723,0.21052631578947367,0.09090909090909093,0.109375,0.5
0.06976744186046513,0.07624633431085044,0.047619047619047616,0.23893805309734514,0.12096774193548387,0.3333333333333333
0.030075187969924814,0.045180722891566265,0.1782178217821782,0.052173913043478265,0.12612612612612611,0.5
0.13452914798206278,0.06880733944954129,0.08085106382978724,0.08463251670378619,0.06926406926406926,0.25
0.1016949152542373,0.0798611111111111,0.12244897959183673,0.00641025641025641,0.2083333333333333,0.3333333333333333
0.050724637681159424,0.08536585365853659,0.0970873786407767,0.08791208791208792,0.19540229885057472,0.375
0.05343511450381679,0.132,0.10869565217391304,0.125,0.16470588235294115,0.2
0.0,0.0995850622406639,0.16666666666666666,0.09565217391304348,0.1388888888888889,0.0
0.07291666666666667,0.08767772511848343,0.16363636363636366,0.10727272727272727,0.1497005988023952,0.6666666666666666
0.0916030534351145,0.1510574018126888,0.1153846153846154,0.1320754716981132,0.14423076923076922,0.5
0.09154929577464788,0.08659217877094973,0.09615384615384616,0.13402061855670105,0.16161616161616166,0.6666666666666666
0.08547008547008547,0.05228758169934642,0.10526315789473684,0.14814814814814814,0.2127659574468085,0.6666666666666666
0.07009345794392523,0.06282722513089005,0.13692946058091288,0.11142061281337047,0.1822033898305085,0.6
0.04316546762589928,0.06769230769230769,0.1176470588235294,0.13740458015267176,0.12359550561797752,0.75
0.0784313725490196,0.06896551724137931,0.11578947368421053,0.13829787234042554,0.1111111111111111,0.0
0.015748031496062992,0.1068702290076336,0.1348314606741573,0.11214953271028036,0.1851851851851852,0.5
0.02877697841726619,0.12903225806451613,0.13636363636363635,0.0989010989010989,0.1566265060240964,1.0
0.08085106382978724,0.056265984654731455,0.15246636771300448,0.14171122994652408,0.1700404858299595,0.5
0.043478260869565216,0.1331168831168831,0.07547169811320754,0.04580152671755725,0.030303030303030307,0.0
0.15966386554621848,0.1329479768786127,0.08791208791208792,0.13559322033898305,0.16304347826086954,1.0
0.15267175572519084,0.09602649006622516,0.05319148936170213,0.09615384615384616,0.2125,0.0
0.1732283464566929,0.13803680981595093,0.11494252873563215,-0.011764705882352941,0.08653846153846154,0.0
0.12260536398467432,0.0653950953678474,0.14227642276422764,0.125,0.1826086956521739,0.0
0.08196721311475409,0.07731958762886597,0.10891089108910892,0.1092436974789916,0.045454545454545456,0.5
0.09395973154362416,0.0583554376657825,0.0,0.14942528735632185,0.12121212121212124,0.6
0.08280254777070062,0.08635097493036213,0.1176470588235294,0.1411764705882353,0.09615384615384616,0.3333333333333333
0.0975609756097561,0.09401709401709404,0.0784313725490196,0.02325581395348837,0.10891089108910892,0.3333333333333333
0.08214285714285714,0.09750812567713976,0.12350597609561753,0.060109289617486336,0.12213740458015268,0.0
0.14285714285714285,0.06467661691542287,0.10891089108910892,0.05,0.1553398058252427,0.5
0.02127659574468085,-0.011111111111111113,0.14285714285714285,0.05333333333333334,0.11403508771929825,0.5
0.13559322033898305,0.048843187660668384,0.0594059405940594,0.06451612903225806,0.10909090909090907,0.5
0.036231884057971016,0.03723404255319149,0.04444444444444445,0.0,0.15841584158415842,0.5
-0.018382352941176468,0.0025157232704402514,0.08583690987124462,0.07563025210084033,0.16883116883116886,0.3333333333333333
0.05555555555555555,0.02023121387283237,0.13131313131313133,0.16546762589928055,0.15789473684210525,0.25
0.042735042735042736,0.07407407407407407,0.08421052631578947,0.1282051282051282,0.08791208791208792,0.0
0.02097902097902098,0.08737864077669902,0.12612612612612611,0.1,0.1951219512195122,1.0
-0.08870967741935484,0.051075268817204304,0.0761904761904762,0.06578947368421052,0.18811881188118806,0.25
0.07792207792207792,0.08247422680412371,0.102880658436214,0.11949685534591195,0.06692913385826772,0.6
-0.016393442622950817,0.027624309392265192,0.019230769230769232,0.14,0.0761904761904762,0.5
0.04098360655737705,0.1076923076923077,0.09183673469387756,0.1375,0.15463917525773194,1.0
-0.019230769230769232,0.06082725060827252,0.16853932584269662,0.03225806451612903,0.099009900990099,0.2
-0.024590163934426236,0.03855421686746988,0.17391304347826084,0.075,0.13829787234042554,0.6
0.08333333333333333,0.06870229007633588,0.13043478260869565,0.12539184952978055,0.17870722433460076,0.3333333333333333
0.05,0.13352272727272727,0.2,0.14960629921259844,0.10465116279069768,0.4
-0.010869565217391304,0.125,0.125,0.12,0.0,0.5
0.1320754716981132,0.06648936170212766,0.06451612903225806,0.07462686567164177,0.1176470588235294,0.3333333333333333
0.05960264900662252,0.09187620889748548,0.1111111111111111,0.12162162162162166,0.1082089552238806,0.42857142857142855
0.07954545454545454,0.10652920962199312,0.11627906976744184,0.168,0.15853658536585366,0.2
0.02564102564102564,0.13866666666666666,0.10784313725490197,0.16260162601626016,0.1717171717171717,-0.25
0.07751937984496124,0.14720812182741114,0.15384615384615385,0.07291666666666667,0.1914893617021277,0.5
0.1415929203539823,0.042424242424242434,0.19607843137254904,0.011764705882352941,0.15789473684210525,0.75
0.045,0.10035419126328217,0.20967741935483872,0.08633093525179858,0.1532567049808429,0.3636363636363637
0.08602150537634409,0.125,0.2553191489361702,0.09183673469387756,0.1590909090909091,0.4
-0.025210084033613446,0.1348314606741573,0.15,0.07777777777777778,0.0963855421686747,0.0
0.0975609756097561,0.15159574468085107,0.24742268041237114,0.07692307692307693,0.21705426356589147,0.5
0.1391304347826087,0.055393586005830914,0.1958762886597938,0.08536585365853659,0.12121212121212124,0.75
0.125,0.12834224598930485,0.12244897959183673,0.15891472868217055,0.1482889733840304,0.6
0.08771929824561403,0.1005586592178771,0.2376237623762376,0.1320754716981132,0.14423076923076922,0.0
0.10619469026548672,0.062176165803108814,0.08421052631578947,0.060240963855421686,0.08333333333333333,0.6
0.12280701754385966,0.08766233766233766,0.16842105263157894,0.125,0.22448979591836726,0.3333333333333333
0.040816326530612235,0.11827956989247312,0.14432989690721648,0.10309278350515463,0.041666666666666664,0.5
0.06698564593301436,0.052917232021709636,0.14285714285714285,0.07584269662921349,0.08695652173913042,0.42857142857142855
0.02325581395348837,0.052980132450331126,0.2222222222222222,0.09655172413793103,0.10784313725490197,0.6
0.05555555555555555,0.09248554913294796,0.0967741935483871,0.0970873786407767,0.102803738317757,1.0
0.04651162790697674,0.12389380530973453,0.1326530612244898,0.061224489795918366,0.1320754716981132,0.3333333333333333
0.1517509727626459,0.11475409836065575,0.1040268456375839,0.058510638297872335,0.0782312925170068,0.4166666666666667
0.12,0.07555555555555556,0.1875,0.10483870967741936,0.18888888888888888,0.6666666666666666
0.07291666666666667,0.1111111111111111,0.14772727272727273,0.08433734939759037,0.26744186046511625,0.16666666666666666
0.0,0.11275964391691395,0.09782608695652174,0.15584415584415584,0.10185185185185183,0.0
0.1308411214953271,0.09915014164305948,0.2083333333333333,0.0875,0.12345679012345676,0.0
0.14659685863874344,0.13008130081300814,0.1588785046728972,0.045901639344262286,0.14018691588785046,0.75
0.047619047619047616,0.10126582278481013,0.08791208791208792,0.0851063829787234,0.1914893617021277,0.0
-0.010101010101010102,0.08132530120481928,0.19101123595505612,0.14864864864864866,0.10526315789473684,0.25
0.05785123966942149,0.09329446064139944,0.13829787234042554,0.14285714285714285,0.02298850574712644,1.0
0.08035714285714286,0.15755627009646306,0.16483516483516486,0.1267605633802817,0.1951219512195122,0.0
0.17222222222222222,0.14307692307692307,0.17903930131004367,0.125,0.12962962962962962,0.16666666666666666
0.07079646017699115,0.15319148936170213,0.17391304347826084,0.1796875,0.14102564102564102,0.5
0.2327044025157233,0.09254498714652956,0.2058823529411765,0.2617801047120419,0.2275862068965517,0.4
0.17647058823529413,0.14453125,0.14893617021276595,0.2470588235294117,0.20454545454545456,0.0
0.22831050228310495,0.11174242424242424,0.1409090909090909,0.3670411985018727,0.15609756097560976,0.7
0.2307692307692308,0.14835164835164835,0.17647058823529413,0.2222222222222222,0.16216216216216214,0.5
0.13008130081300814,0.1902654867256637,0.20512820512820512,0.31088082901554404,0.17557251908396945,0.5
0.15625,-0.026200873362445413,0.09411764705882353,0.25,0.15853658536585366,0.6666666666666666
0.125,0.08823529411764706,0.12442396313364056,0.18562874251497005,0.16216216216216214,0.4444444444444444
0.0594059405940594,0.09602649006622516,0.1782178217821782,0.19047619047619047,0.20388349514563106,0.3333333333333333
0.1559633027522936,0.13694267515923567,0.1978021978021978,0.1326530612244898,0.1553398058252427,0.25
0.12244897959183673,0.0778816199376947,0.14130434782608695,0.0625,0.05681818181818181,0.16666666666666666
0.1238095238095238,0.11846689895470384,0.1326530612244898,0.10434782608695653,0.12087912087912088,0.25
0.07954545454545454,0.16219839142091153,0.14622641509433962,0.14420062695924765,0.15730337078651685,0
0.11650485436893206,0.115625,0.09473684210526316,0.04301075268817205,0.13414634146341464,0.0
0.2,0.15503875968992248,0.1238095238095238,0.06,0.08695652173913042,0.75
0.14150943396226415,0.1457142857142857,0.040816326530612235,0.056338028169014086,0.2307692307692308,0.0
0.10526315789473684,0.15027322404371585,0.09183673469387756,0.11956521739130435,0.1264367816091954,0
0.12931034482758622,0.11168831168831167,0.1674641148325359,0.14775725593667546,0.16455696202531644,0.3333333333333333
0.10810810810810813,0.08832807570977919,0.12903225806451613,0.15,0.25,0.3333333333333333
0.0078125,0.10702341137123746,0.17391304347826084,0.21428571428571427,0.037037037037037035,0.8
0.09649122807017543,0.12422360248447205,0.06593406593406594,0.14285714285714285,0.0967741935483871,0.16666666666666666
0.018867924528301886,0.07210031347962383,0.1368421052631579,0.05617977528089888,0.17647058823529413,0.0
0.08866995073891626,0.1002906976744186,0.1282051282051282,0.1329639889196676,0.19369369369369369,0.4
0.12337662337662338,0.12641083521444696,0.14965986394557826,0.12,0.15748031496062992,0.3333333333333333
0.08108108108108109,0.07719298245614035,0.05747126436781608,0.09090909090909093,0.13253012048192772,1.0
0.1559633027522936,0.1912751677852349,0.18888888888888888,0.1282051282051282,0.08641975308641975,0.2
0.06896551724137931,0.08254397834912043,0.2,0.13398692810457516,0.2,0.2222222222222222
0.14423076923076922,0.13553113553113552,0.1797752808988764,0.11428571428571427,0.12222222222222222,0.6
0.015037593984962403,0.11263736263736265,0.15053763440860216,0.17857142857142858,0.13953488372093026,0.2857142857142857
0.0,0.1246376811594203,0.11702127659574467,0.16470588235294115,0.19658119658119652,0.25
0.05982905982905984,0.12398921832884095,0.18947368421052632,0.13924050632911392,0.2,0.5
0.14107883817427386,0.10620689655172412,0.07725321888412018,0.1289198606271777,0.10256410256410256,0.6666666666666666
0.06956521739130435,0.0748502994011976,0.15555555555555556,0.15037593984962405,0.125,0.2222222222222222
0.045045045045045036,0.09114583333333333,0.020618556701030927,0.1553398058252427,0.22,0.0
0.06451612903225806,0.1158129175946548,0.1020408163265306,-0.010752688172043013,0.07291666666666667,0.25
0.09649122807017543,0.12239583333333333,0.07216494845360824,0.08974358974358974,0.12941176470588234,0.0
0.09333333333333334,0.1313969571230982,0.1759656652360515,0.07163323782234958,0.1703056768558952,0.16666666666666666
0.10679611650485436,0.1009771986970684,0.15841584158415842,0.14482758620689656,0.125,-0.25
0.08411214953271028,0.16857142857142854,0.1717171717171717,0.1,0.13333333333333333,0.5
0.060869565217391314,0.12716763005780346,0.13592233009708735,0.05128205128205128,0.12087912087912088,0.5
0.0847457627118644,0.14450867052023122,0.05617977528089888,0.1518987341772152,0.20253164556962025,0.6666666666666666
-0.011320754716981131,0.16945107398568018,0.12149532710280375,0.10476190476190476,0.22362869198312235,0.2
0.07272727272727272,0.10835913312693499,0.12371134020618554,0.05833333333333333,0.13580246913580246,0.6
0.08163265306122447,0.09393939393939392,0.03,0.08943089430894309,0.16853932584269662,0.25
0.1068702290076336,0.08192090395480225,0.09574468085106384,0.08139534883720931,0.0425531914893617,0.2
0.03448275862068965,0.05128205128205128,0.11458333333333333,0.03333333333333333,0.1827956989247312,0.3333333333333333
0.15579710144927536,0.13681592039800994,0.167420814479638,0.15548780487804878,0.20535714285714285,0.4
-0.018867924528301886,0.09556313993174062,0.09574468085106384,0.12,0.15053763440860216,0.2
0.03968253968253968,0.14175257731958762,0.16346153846153846,0.1794871794871795,0.2,0.5
0.02803738317757009,0.1002865329512894,0.11702127659574467,0.11607142857142858,0.16901408450704225,0.3333333333333333
0.0990990990990991,0.116991643454039,0.14285714285714285,0.11363636363636365,0.04819277108433735,0.0
0.07589285714285714,0.12763157894736846,0.15454545454545454,0.06609195402298851,0.1483050847457627,0.4
0.018691588785046728,0.0915032679738562,0.1717171717171717,0.09558823529411764,0.14444444444444446,0.2
0.03333333333333333,0.06430868167202572,0.1553398058252427,0.0625,0.12903225806451613,0.375
0.07627118644067797,0.08524590163934426,0.2,-0.01282051282051282,0.0962962962962963,0.6
0.1206896551724138,0.03773584905660377,0.20618556701030927,0.05,0.12903225806451613,0.3333333333333333
0.13043478260869565,0.13065976714100905,0.12554112554112554,0.08868501529051988,0.19383259911894274,0.25
0.025423728813559324,0.08433734939759037,0.10309278350515463,0.04827586206896552,0.09090909090909093,0.0
0.08943089430894309,0.07427055702917773,0.11458333333333333,0.06299212598425198,0.0375,0.4
0.05785123966942149,0.0830860534124629,0.125,0.08139534883720931,0.04225352112676056,0.25
0.07692307692307693,0.05345911949685535,0.0970873786407767,0.0875,0.2222222222222222,0.5
0.08424908424908427,0.07319952774498227,0.15813953488372093,0.15425531914893614,0.11483253588516748,0.3333333333333333
0.10714285714285714,0.06521739130434782,0.10679611650485436,0.06299212598425198,0.11235955056179776,0.2857142857142857
0.0234375,0.1,0.10752688172043012,0.14705882352941174,0.07142857142857142,0.3636363636363637
0.03571428571428571,0.08940397350993377,0.18181818181818185,0.034883720930232565,0.023809523809523808,0.0
